t_sec,x_m,y_m,z_m,rx_rad,ry_rad,rz_rad
1.637254,0.301941,0.122135,0.166278,2.700994,0.372343,1.241751
1.640585,0.301781,0.122256,0.166333,2.701612,0.368242,1.244925
1.644083,0.301579,0.122388,0.166349,2.700230,0.367813,1.247574
1.647375,0.301301,0.122552,0.166338,2.707601,0.360699,1.248523
1.650956,0.300984,0.122726,0.166215,2.709104,0.360376,1.245888
1.654089,0.300660,0.122755,0.166014,2.709262,0.361514,1.242226
1.657419,0.300270,0.122914,0.165890,2.711989,0.362587,1.237286
1.660856,0.299875,0.123075,0.165788,2.716790,0.359755,1.233295
1.677782,0.299461,0.123286,0.165710,2.712708,0.365727,1.232837
1.679295,0.299095,0.123475,0.165769,2.709358,0.368531,1.235496
1.688734,0.298730,0.123769,0.165981,2.703866,0.374477,1.240019
1.692942,0.298469,0.123936,0.166153,2.694714,0.381902,1.246073
1.696203,0.298238,0.124136,0.166316,2.685289,0.390664,1.251409
1.703968,0.298044,0.124361,0.166484,2.683542,0.392670,1.255274
1.705636,0.297834,0.124630,0.166629,2.680402,0.397100,1.258730
1.715955,0.297475,0.124838,0.166578,2.681221,0.400990,1.256734
1.717242,0.297045,0.125166,0.166632,2.680769,0.405775,1.257489
1.737051,0.296631,0.125463,0.166698,2.681095,0.410140,1.256862
1.748220,0.296202,0.125717,0.166762,2.679322,0.413520,1.258420
1.751544,0.295850,0.125950,0.166882,2.677642,0.416182,1.260715
1.754446,0.295650,0.126158,0.167062,2.675036,0.416876,1.265769
1.761921,0.295489,0.126238,0.167147,2.672888,0.418380,1.265538
1.763961,0.295296,0.126363,0.167243,2.668329,0.421463,1.269138
