t_sec,x_m,y_m,z_m,qw,qx,qy,qz,rx,ry,rz,hand_gesture_id,hand_rog,hand_pose_name
186.158801,0.315222,0.099079,0.125135,-0.351661006,0.316337381,0.214503292,0.854548732,-0.818750483,-0.555181539,-2.211759438,6,5,two_open_b
186.183043,0.315306,0.099258,0.125076,-0.352110144,0.316045750,0.215603256,0.854194806,-0.817819195,-0.557908094,-2.210366409,6,5,two_open_b
186.207286,0.315404,0.099439,0.125003,-0.352537131,0.315786797,0.216660189,0.853846961,-0.816981560,-0.560528117,-2.209013257,6,5,two_open_b
186.231528,0.315503,0.099645,0.124938,-0.352860279,0.316194396,0.216588735,0.853580721,-0.817909154,-0.560256320,-2.207981846,6,5,two_open_b
186.255770,0.315615,0.099851,0.124854,-0.353141100,0.316655213,0.216456805,0.853327189,-0.818990751,-0.559839579,-2.207028483,6,5,two_open_b
186.280013,0.315750,0.100046,0.124744,-0.353422895,0.316698292,0.216756816,0.853118358,-0.818991393,-0.560539705,-2.206189962,6,5,two_open_b
186.304255,0.315903,0.100241,0.124619,-0.353707873,0.316674753,0.217075668,0.852927896,-0.818818540,-0.561287503,-2.205395816,6,5,two_open_b
186.328498,0.316066,0.100435,0.124481,-0.354018311,0.316752676,0.217282500,0.852717475,-0.818898052,-0.561738635,-2.204523376,6,5,two_open_b
186.352740,0.316246,0.100619,0.124321,-0.354320098,0.317010352,0.217293758,0.852493476,-0.819445592,-0.561686427,-2.203625264,6,5,two_open_b
186.376983,0.316440,0.100807,0.124152,-0.354583382,0.317272126,0.217239202,0.852300506,-0.820018712,-0.561474506,-2.202848298,6,5,two_open_b
186.401225,0.316647,0.100998,0.123972,-0.354829648,0.317642838,0.217072691,0.852102338,-0.820879915,-0.560977899,-2.202076078,6,5,two_open_b
186.425467,0.316866,0.101191,0.123778,-0.355092224,0.318124555,0.216904484,0.851856047,-0.822021329,-0.560472648,-2.201162495,6,5,two_open_b
186.449710,0.317098,0.101388,0.123574,-0.355407259,0.318602404,0.216733363,0.851589595,-0.823131771,-0.559945921,-2.200141751,6,5,two_open_b
186.473952,0.317343,0.101589,0.123353,-0.355803141,0.319016105,0.216595163,0.851304520,-0.824044259,-0.559482729,-2.198988049,6,5,two_open_b
186.498195,0.317604,0.101791,0.123113,-0.356247052,0.319321625,0.216564777,0.851012007,-0.824658056,-0.559285291,-2.197765050,6,5,two_open_b
186.522437,0.317876,0.101996,0.122860,-0.356694075,0.319636698,0.216521333,0.850717480,-0.825295044,-0.559053401,-2.196534141,6,5,two_open_b
186.546680,0.318158,0.102203,0.122600,-0.357131076,0.320015582,0.216357522,0.850433328,-0.826100463,-0.558513582,-2.195341118,6,5,two_open_b
186.570922,0.318451,0.102414,0.122328,-0.357583994,0.320422260,0.216179651,0.850135060,-0.826970994,-0.557933463,-2.194095491,6,5,two_open_b
186.595164,0.318756,0.102629,0.122040,-0.358053192,0.320909548,0.216003313,0.849798531,-0.828042715,-0.557353220,-2.192734646,6,5,two_open_b
186.619407,0.319071,0.102847,0.121745,-0.358528605,0.321384818,0.215808992,0.849467784,-0.829080509,-0.556725204,-2.191382863,6,5,two_open_b
186.643649,0.319402,0.103069,0.121438,-0.359002978,0.321827841,0.215569236,0.849160531,-0.830035090,-0.555980581,-2.190093426,6,5,two_open_b
186.667892,0.319749,0.103296,0.121119,-0.359478603,0.322237131,0.215340415,0.848862104,-0.830901780,-0.555264173,-2.188826070,6,5,two_open_b
186.692134,0.320103,0.103525,0.120794,-0.359959681,0.322643639,0.215121070,0.848559388,-0.831758756,-0.554571086,-2.187542588,6,5,two_open_b
186.716377,0.320470,0.103736,0.120458,-0.360385812,0.323028137,0.214948513,0.848275914,-0.832580478,-0.554013460,-2.186366711,6,5,two_open_b
186.740619,0.320848,0.103941,0.120113,-0.360785613,0.323384306,0.214814906,0.848004062,-0.833339356,-0.553563399,-2.185248776,6,5,two_open_b
186.764861,0.321239,0.104141,0.119761,-0.361180583,0.323663590,0.214755647,0.847744347,-0.833901792,-0.553306348,-2.184167611,6,5,two_open_b
186.789104,0.321646,0.104345,0.119397,-0.361589143,0.323963327,0.214726457,0.847463039,-0.834511302,-0.553123271,-2.183017105,6,5,two_open_b
186.813346,0.322076,0.104565,0.119012,-0.362065785,0.324292629,0.214532990,0.847182539,-0.835169605,-0.552499245,-2.181798298,6,5,two_open_b
186.837589,0.322515,0.104790,0.118630,-0.362521851,0.324758922,0.213916908,0.846964643,-0.836188552,-0.550792781,-2.180762687,6,5,two_open_b
186.861831,0.322959,0.105020,0.118247,-0.363001971,0.325228998,0.213183911,0.846763419,-0.837207213,-0.548779810,-2.179745488,6,5,two_open_b
186.886073,0.323410,0.105254,0.117863,-0.363493689,0.325697663,0.212376246,0.846575278,-0.838217161,-0.546572584,-2.178750434,6,5,two_open_b
186.910316,0.323881,0.105496,0.117466,-0.363987574,0.326176973,0.211517678,0.846393466,-0.839253177,-0.544234872,-2.177769936,6,5,two_open_b
186.934558,0.324353,0.105739,0.117070,-0.364485292,0.326661034,0.210618750,0.846216747,-0.840299414,-0.541793462,-2.176799077,6,5,two_open_b
186.958801,0.324825,0.105982,0.116673,-0.364986796,0.327149803,0.209679442,0.846045021,-0.841355768,-0.539248401,-2.175837649,6,5,two_open_b
186.983043,0.325296,0.106225,0.116278,-0.365489910,0.327629192,0.208685108,0.845888151,-0.842386875,-0.536562675,-2.174913268,6,5,two_open_b
187.007286,0.325766,0.106467,0.115884,-0.365993841,0.328094292,0.207630669,0.845749460,-0.843380452,-0.533723542,-2.174035266,6,5,two_open_b
187.031528,0.326238,0.106709,0.115492,-0.366490599,0.328537866,0.206518997,0.845634327,-0.844321134,-0.530740506,-2.173225699,6,5,two_open_b
187.055770,0.326719,0.106952,0.115098,-0.366975743,0.328925576,0.205383982,0.845549637,-0.845122525,-0.527701834,-2.172506780,6,5,two_open_b
187.080013,0.327222,0.107200,0.114689,-0.367517017,0.329103267,0.204513222,0.845456459,-0.845361527,-0.525329364,-2.171708501,6,5,two_open_b
187.104255,0.327723,0.107443,0.114281,-0.368062171,0.329225923,0.203730369,0.845360554,-0.845457541,-0.523182911,-2.170899690,6,5,two_open_b
187.128498,0.328219,0.107676,0.113876,-0.368594508,0.329279755,0.203048322,0.845271738,-0.845381979,-0.521299562,-2.170122773,6,5,two_open_b
187.152740,0.328715,0.107905,0.113464,-0.369131276,0.329366924,0.202475902,0.845140840,-0.845390267,-0.519697471,-2.169233732,6,5,two_open_b
187.176983,0.329210,0.108130,0.113050,-0.369677923,0.329411604,0.202040025,0.844988791,-0.845285585,-0.518444157,-2.168280765,6,5,two_open_b
187.201225,0.329708,0.108355,0.112636,-0.370254417,0.329291264,0.201694359,0.844865857,-0.844745679,-0.517415604,-2.167372358,6,5,two_open_b
187.225467,0.330207,0.108585,0.112231,-0.370886840,0.329051979,0.201247045,0.844788360,-0.843878664,-0.516113254,-2.166523587,6,5,two_open_b
187.249710,0.330698,0.108832,0.111853,-0.371442263,0.329236851,0.199853025,0.844803237,-0.844130469,-0.512403235,-2.165991293,6,5,two_open_b
187.273952,0.331184,0.109085,0.111491,-0.371945368,0.329651090,0.198002034,0.844856199,-0.844991031,-0.507536447,-2.165610650,6,5,two_open_b
187.298195,0.331676,0.109320,0.111119,-0.372535170,0.329629292,0.196875748,0.844868047,-0.844699094,-0.504508459,-2.165035968,6,5,two_open_b
187.322437,0.332171,0.109540,0.110747,-0.373149916,0.329362261,0.196096708,0.844882076,-0.843769129,-0.502365840,-2.164441705,6,5,two_open_b
187.346680,0.332660,0.109760,0.110387,-0.373772978,0.329215870,0.195086621,0.844897557,-0.843145388,-0.499630788,-2.163843070,6,5,two_open_b
187.370922,0.333144,0.109975,0.110029,-0.374437246,0.329166947,0.193955545,0.844882901,-0.842755168,-0.496577920,-2.163125545,6,5,two_open_b
187.395164,0.333627,0.110181,0.109675,-0.375087766,0.329063252,0.192884149,0.844880021,-0.842230517,-0.493682949,-2.162452758,6,5,two_open_b
187.419407,0.334109,0.110382,0.109332,-0.375693994,0.328801295,0.191876354,0.844942125,-0.841318894,-0.490962793,-2.161992012,6,5,two_open_b
187.443649,0.334591,0.110577,0.108996,-0.376320606,0.328464344,0.190914110,0.845012295,-0.840207892,-0.488356028,-2.161531420,6,5,two_open_b
187.467892,0.335069,0.110771,0.108670,-0.376980799,0.327862675,0.190273270,0.845096223,-0.838407342,-0.486565013,-2.161072096,6,5,two_open_b
187.492134,0.335543,0.110965,0.108353,-0.377648907,0.327036748,0.189805059,0.845223230,-0.836031534,-0.485214628,-2.160715201,6,5,two_open_b
187.516377,0.336013,0.111150,0.108040,-0.378237336,0.326392838,0.189005416,0.845388187,-0.834153776,-0.483036279,-2.160536834,6,5,two_open_b
187.540619,0.336479,0.111330,0.107737,-0.378683234,0.325948738,0.187945304,0.845596234,-0.832843586,-0.480225946,-2.160613982,6,5,two_open_b
187.564861,0.336938,0.111510,0.107447,-0.379067832,0.325691229,0.186626261,0.845815252,-0.832034679,-0.476769121,-2.160781624,6,5,two_open_b
187.589104,0.337397,0.111686,0.107160,-0.379475451,0.325375457,0.185353114,0.846033934,-0.831068244,-0.473425649,-2.160924925,6,5,two_open_b
187.613346,0.337856,0.111859,0.106872,-0.379889033,0.324964204,0.184218525,0.846254172,-0.829856029,-0.470435981,-2.161066107,6,5,two_open_b
187.637589,0.338312,0.112031,0.106587,-0.380278183,0.324536457,0.183037500,0.846499773,-0.828611728,-0.467334305,-2.161296904,6,5,two_open_b
187.661831,0.338763,0.112198,0.106307,-0.380666418,0.324139395,0.181807424,0.846742458,-0.827446584,-0.464108758,-2.161521139,6,5,two_open_b
187.686073,0.339211,0.112362,0.106019,-0.381056426,0.323925716,0.180625306,0.846901783,-0.826749231,-0.461006415,-2.161530757,6,5,two_open_b
187.710316,0.339646,0.112518,0.105735,-0.381441313,0.323812699,0.179478803,0.847015478,-0.826311010,-0.457997206,-2.161429178,6,5,two_open_b
187.734558,0.340068,0.112667,0.105459,-0.381822157,0.323773810,0.178317802,0.847103962,-0.826063661,-0.454952968,-2.161267456,6,5,two_open_b
187.758801,0.340485,0.112813,0.105184,-0.382196331,0.323767987,0.177146279,0.847183245,-0.825903348,-0.451884407,-2.161089136,6,5,two_open_b
187.783043,0.340904,0.112958,0.104900,-0.382579184,0.323853289,0.175948762,0.847227389,-0.825972143,-0.448748804,-2.160812464,6,5,two_open_b
187.807286,0.341317,0.113100,0.104618,-0.382952715,0.323980054,0.174762855,0.847255621,-0.826150280,-0.445645896,-2.160504817,6,5,two_open_b
187.831528,0.341722,0.113239,0.104338,-0.383313862,0.324159926,0.173593648,0.847263873,-0.826468574,-0.442589239,-2.160158950,6,5,two_open_b
187.855770,0.342119,0.113373,0.104060,-0.383661541,0.324357923,0.172442392,0.847265827,-0.826838210,-0.439582168,-2.159810844,6,5,two_open_b
187.880013,0.342495,0.113493,0.103794,-0.383953510,0.324585415,0.171363109,0.847265422,-0.827304570,-0.436770960,-2.159513410,6,5,two_open_b
187.904255,0.342864,0.113610,0.103522,-0.384249817,0.324845300,0.170355136,0.847234759,-0.827851675,-0.434141375,-2.159134563,6,5,two_open_b
187.928498,0.343230,0.113725,0.103249,-0.384526732,0.325101674,0.169380173,0.847206262,-0.828397236,-0.431600567,-2.158781027,6,5,two_open_b
187.952740,0.343596,0.113840,0.102978,-0.384790393,0.325369894,0.168319347,0.847195009,-0.828978003,-0.428844337,-2.158484972,6,5,two_open_b
187.976983,0.343946,0.113949,0.102717,-0.385056074,0.325634475,0.167201016,0.847194091,-0.829548575,-0.425941893,-2.158213287,6,5,two_open_b
188.001225,0.344296,0.114055,0.102456,-0.385320301,0.325861395,0.166128552,0.847197687,-0.830023646,-0.423157295,-2.157954654,6,5,two_open_b
188.025467,0.344647,0.114158,0.102194,-0.385582921,0.326044882,0.165118757,0.847205018,-0.830388617,-0.420533318,-2.157707239,6,5,two_open_b
188.049710,0.344997,0.114258,0.101931,-0.385844014,0.326185005,0.164171677,0.847216265,-0.830643669,-0.418069996,-2.157471420,6,5,two_open_b
188.073952,0.345346,0.114355,0.101667,-0.386103655,0.326281827,0.163287349,0.847231597,-0.830788974,-0.415767345,-2.157247544,6,5,two_open_b
188.098195,0.345691,0.114447,0.101405,-0.386366372,0.326331876,0.162495625,0.847244773,-0.830813973,-0.413700426,-2.157015132,6,5,two_open_b
188.122437,0.346028,0.114527,0.101141,-0.386645233,0.326263377,0.161948476,0.847248702,-0.830530902,-0.412253484,-2.156742919,6,5,two_open_b
188.146680,0.346356,0.114584,0.100866,-0.386942598,0.325927192,0.161977043,0.847236879,-0.829559382,-0.412268688,-2.156411983,6,5,two_open_b
188.170922,0.346689,0.114638,0.100584,-0.387246165,0.325548319,0.162073286,0.847225442,-0.828477097,-0.412454918,-2.156075868,6,5,two_open_b
188.195164,0.347013,0.114708,0.100318,-0.387504407,0.325599047,0.161479779,0.847201202,-0.828505855,-0.410894760,-2.155753104,6,5,two_open_b
188.219407,0.347326,0.114787,0.100069,-0.387720130,0.325843942,0.160454956,0.847203065,-0.829045147,-0.408245744,-2.155539813,6,5,two_open_b
188.243649,0.347635,0.114867,0.099823,-0.387902742,0.326161665,0.159318205,0.847211745,-0.829782492,-0.405318806,-2.155377372,6,5,two_open_b
188.267892,0.347939,0.114942,0.099574,-0.388030746,0.326654406,0.158231286,0.847166984,-0.830986204,-0.402529443,-2.155134181,6,5,two_open_b
188.292134,0.348232,0.115012,0.099321,-0.388108729,0.327326362,0.157168714,0.847069692,-0.832665176,-0.399811717,-2.154807913,6,5,two_open_b
188.316377,0.348522,0.115086,0.099065,-0.388164401,0.328048072,0.156097959,0.846962979,-0.834479316,-0.397077528,-2.154480232,6,5,two_open_b
188.340619,0.348813,0.115163,0.098811,-0.388181470,0.328720842,0.155004961,0.846895044,-0.836184000,-0.394294039,-2.154290190,6,5,two_open_b
188.364861,0.349106,0.115241,0.098559,-0.388160655,0.329284881,0.153921046,0.846883159,-0.837626946,-0.391540647,-2.154280971,6,5,two_open_b
188.389104,0.349398,0.115319,0.098300,-0.388179121,0.329875732,0.152896469,0.846830350,-0.839122675,-0.388930987,-2.154127993,6,5,two_open_b
188.413346,0.349688,0.115394,0.098035,-0.388243386,0.330551733,0.152043095,0.846690925,-0.840816931,-0.386748566,-2.153708461,6,5,two_open_b
188.437589,0.349975,0.115471,0.097771,-0.388302832,0.331265548,0.151196381,0.846536297,-0.842609170,-0.384584083,-2.153255150,6,5,two_open_b
188.461831,0.350259,0.115552,0.097509,-0.388354776,0.331983173,0.150286786,0.846393303,-0.844413970,-0.382261125,-2.152839022,6,5,two_open_b
188.486073,0.350539,0.115635,0.097246,-0.388424749,0.332687526,0.149395895,0.846242336,-0.846177776,-0.379982645,-2.152384452,6,5,two_open_b
188.510316,0.350814,0.115720,0.096983,-0.388495292,0.333425886,0.148464721,0.846083219,-0.848027734,-0.377601758,-2.151908609,6,5,two_open_b
188.534558,0.351086,0.115802,0.096716,-0.388529220,0.334351542,0.147285224,0.845908479,-0.850368507,-0.374595897,-2.151429976,6,5,two_open_b
188.558801,0.351354,0.115882,0.096446,-0.388546433,0.335492325,0.145858349,0.845696110,-0.853263020,-0.370963883,-2.150872502,6,5,two_open_b
188.583043,0.351616,0.115966,0.096175,-0.388599186,0.336569175,0.144674709,0.845447273,-0.855980632,-0.367944415,-2.150186483,6,5,two_open_b
188.607286,0.351872,0.116049,0.095899,-0.388694063,0.337667243,0.143667525,0.845137504,-0.858735122,-0.365366649,-2.149303117,6,5,two_open_b
188.631528,0.352124,0.116130,0.095619,-0.388800146,0.338706359,0.142727665,0.844832091,-0.861334929,-0.362958416,-2.148419627,6,5,two_open_b
188.655770,0.352375,0.116212,0.095336,-0.388887413,0.339679663,0.141728309,0.844569354,-0.863774740,-0.360402306,-2.147663680,6,5,two_open_b
188.680013,0.352625,0.116290,0.095052,-0.388969386,0.340663670,0.140719864,0.844303855,-0.866243718,-0.357824179,-2.146906098,6,5,two_open_b
188.704255,0.352872,0.116364,0.094765,-0.389050713,0.341678438,0.139711460,0.844023753,-0.868790986,-0.355246465,-2.146112092,6,5,two_open_b
188.728498,0.353116,0.116431,0.094468,-0.389098567,0.342687922,0.138744700,0.843751860,-0.871338284,-0.352780361,-2.145372658,6,5,two_open_b
188.752740,0.353357,0.116494,0.094169,-0.389121817,0.343645527,0.137739858,0.843516268,-0.873763631,-0.350221578,-2.144750272,6,5,two_open_b
188.776983,0.353602,0.116558,0.093862,-0.389145701,0.344528043,0.136744131,0.843307236,-0.875997743,-0.347685923,-2.144194792,6,5,two_open_b
188.801225,0.353846,0.116623,0.093552,-0.389213575,0.345207503,0.136024120,0.843114471,-0.877697438,-0.345844225,-2.143636522,6,5,two_open_b
188.825467,0.354090,0.116683,0.093234,-0.389295815,0.345821121,0.135411091,0.842923696,-0.879223710,-0.344272326,-2.143068925,6,5,two_open_b
188.849710,0.354329,0.116738,0.092921,-0.389368230,0.346330520,0.134890194,0.842764610,-0.880488956,-0.342936356,-2.142591799,6,5,two_open_b
188.873952,0.354567,0.116791,0.092609,-0.389442870,0.346790331,0.134451366,0.842611149,-0.881627134,-0.341808760,-2.142126771,6,5,two_open_b
188.898195,0.354804,0.116841,0.092296,-0.389519804,0.347200608,0.134094637,0.842463464,-0.882638362,-0.340889582,-2.141674163,6,5,two_open_b
188.922437,0.355038,0.116886,0.091987,-0.389598330,0.347538028,0.133834138,0.842329439,-0.883463651,-0.340214845,-2.141254715,6,5,two_open_b
188.946680,0.355269,0.116924,0.091678,-0.389679830,0.347780663,0.133736771,0.842207051,-0.884046708,-0.339954359,-2.140861899,6,5,two_open_b
188.970922,0.355497,0.116954,0.091370,-0.389748582,0.347974917,0.133806722,0.842083880,-0.884512023,-0.340121223,-2.140479901,6,5,two_open_b
188.995164,0.355723,0.116972,0.091053,-0.389778596,0.348270380,0.133946688,0.841925575,-0.885250616,-0.340472216,-2.140047435,6,5,two_open_b
189.019407,0.355931,0.117008,0.090761,-0.389770299,0.348817202,0.133672849,0.841746543,-0.886644000,-0.339777478,-2.139600675,6,5,two_open_b
189.043649,0.356129,0.117054,0.090485,-0.389743753,0.349499286,0.133085286,0.841568989,-0.888388802,-0.338288181,-2.139175943,6,5,two_open_b
189.067892,0.356322,0.117107,0.090218,-0.389708658,0.350278816,0.132227786,0.841396295,-0.890384910,-0.336114032,-2.138772117,6,5,two_open_b
189.092134,0.356512,0.117172,0.089961,-0.389661826,0.351159018,0.131068102,0.841232523,-0.892641896,-0.333173501,-2.138402709,6,5,two_open_b
189.116377,0.356698,0.117245,0.089709,-0.389608875,0.352097761,0.129718054,0.841073908,-0.895050361,-0.329749869,-2.138052518,6,5,two_open_b
189.140619,0.356881,0.117321,0.089460,-0.389555794,0.353052166,0.128292153,0.840917104,-0.897498813,-0.326133263,-2.137707046,6,5,two_open_b
189.164861,0.357062,0.117401,0.089215,-0.389501696,0.354028922,0.126780350,0.840760783,-0.900004636,-0.322298252,-2.137363803,6,5,two_open_b
189.189104,0.357231,0.117487,0.088981,-0.389436674,0.355110434,0.125076952,0.840589919,-0.902781522,-0.317977594,-2.136994504,6,5,two_open_b
189.213346,0.357376,0.117586,0.088776,-0.389325271,0.356458726,0.122882843,0.840394441,-0.906256503,-0.312415905,-2.136609016,5,4,two_grasp_b
189.237589,0.357512,0.117689,0.088580,-0.389194954,0.357834700,0.120598126,0.840200992,-0.909810291,-0.306625981,-2.136247570,5,4,two_grasp_b
189.261831,0.357652,0.117776,0.088374,-0.389119334,0.358769437,0.118984838,0.840067404,-0.912219207,-0.302534842,-2.135983567,5,4,two_grasp_b
189.286073,0.357796,0.117858,0.088161,-0.389076347,0.359385475,0.117772877,0.839994777,-0.913803967,-0.299459298,-2.135841909,5,4,two_grasp_b
189.310316,0.357938,0.117937,0.087945,-0.389032624,0.359907299,0.116705675,0.839940556,-0.915149543,-0.296751818,-2.135747782,5,4,two_grasp_b
189.334558,0.358071,0.118012,0.087735,-0.388987372,0.360407031,0.115663511,0.839891391,-0.916439656,-0.294108102,-2.135668037,5,4,two_grasp_b
189.358801,0.358200,0.118085,0.087529,-0.388940796,0.360914282,0.114635917,0.839836022,-0.917749512,-0.291501507,-2.135573839,5,4,two_grasp_b
189.383043,0.358318,0.118153,0.087327,-0.388920776,0.361432827,0.113620631,0.839760260,-0.919076710,-0.288922500,-2.135401213,5,4,two_grasp_b
189.407286,0.358428,0.118217,0.087127,-0.388937781,0.361950023,0.112648112,0.839660637,-0.920384541,-0.286447229,-2.135130878,5,4,two_grasp_b
189.431528,0.358531,0.118279,0.086933,-0.388976256,0.362463591,0.111668272,0.839552151,-0.921673856,-0.283950525,-2.134816538,5,4,two_grasp_b
189.455770,0.358629,0.118338,0.086745,-0.389023599,0.362853632,0.110753264,0.839482934,-0.922645191,-0.281617593,-2.134593192,5,4,two_grasp_b
